时刻,日前电价,实时电价,地方电厂总加预测值,联络线受电负荷预测值,风电总加预测值,光伏总加预测值,核电总加预测值,自备机组总加预测值,试验机组总加预测值,直调负荷预测值,竞价空间预测值,新能源总加预测值,地方电厂总加实际值,联络线受电负荷实际值,风电总加实际值,光伏总加实际值,核电总加实际值,自备机组总加实际值,试验机组总加实际值,直调负荷实际值,竞价空间实际值,新能源总加实际值
2026/3/12 14:00,-73.0,-80.0,8000,19794.75,3806.9975,21595.9875,3186.0,4187.25,0,53100.55,-7470.435,25402.985,7834.679,19918.1366,1602.53,11327.845,3182.638,3643.7582,0.0,49310.7078,1801.121,12930.375
2026/3/12 15:00,-70.0,-80.0,8000,20595.25,3581.1775,18713.89,3186.0,4211.0,0,54626.485,-3660.8325,22295.0675,7839.9972,20240.9028,1359.875,8648.3125,3185.1338,3694.5951,0.0,52093.0548,7124.2384,10008.1875
2026/3/12 16:00,-64.188,-80.0,8000,22151.25,3383.8625,14099.4575,3186.0,4243.5,0,57712.325,2648.255,17483.32,7864.8769,22000.6953,1817.9975,9305.935,3181.2429,3732.8662,0.0,57227.3743,9323.7605,11123.9325
2026/3/12 17:00,310.068,329.489,8000,24074.5,3186.8575,7646.505,3186.0,4263.5,0,64331.57,13974.2075,10833.3625,7989.7937,23970.134,2279.68,7012.1875,3186.5036,3760.6499,0.0,65117.9348,16918.9861,9291.8675
2026/3/12 18:00,469.375,521.9,8000,26095.75,3221.8625,1683.67,3186.0,4291.0,0,71838.69,25360.4075,4905.5325,8125.1498,26081.5804,2118.0275,1533.3,3181.4115,3740.4919,0.0,71839.455,27059.4939,3651.3275
2026/3/12 19:00,490.75,542.158,8000,25540.25,3689.9975,6.5975,3186.0,4328.5,0,75636.68,30885.335,3696.595,8133.269,25681.6262,2559.0225,-1.1075,3182.4978,3764.2605,0.0,76122.9975,32803.429,2557.915
2026/3/12 20:00,501.25,504.096,8000,24514.0,4233.1675,0.0,3186.0,4336.0,0,74229.745,29960.5775,4233.1675,8144.1051,24619.3856,3291.8075,2.1725,3183.162,3752.2353,0.0,74491.4525,31498.5845,3293.98
2026/3/12 21:00,502.5,510.186,8000,23924.5,4524.26,0.0,3186.0,4336.0,0,72921.4625,28950.7025,4524.26,8103.8963,24018.7501,3784.9175,2.12,3182.9164,3758.4641,0.0,73785.54,30934.4756,3787.0375
2026/3/12 22:00,500.5,513.297,8000,22647.25,4663.205,0.0,3186.0,4336.0,0,70215.655,27383.2,4663.205,8093.6361,22746.4031,4094.4525,2.35,3182.0952,3769.1422,0.0,71280.8225,29392.7434,4096.8025
2026/3/12 23:00,482.015,547.171,8000,21088.25,4805.125,0.0,3186.0,4336.0,0,67906.4225,26491.0475,4805.125,8052.9831,21809.7415,4099.76,2.6325,3184.235,3766.2921,0.0,68878.3615,27962.7173,4102.3925
2026/3/13 0:00,480.0,571.466,8000,19305.75,5007.555,0.0,3186.0,4336.0,0,64082.3125,24247.0075,5007.555,8003.6736,19971.8151,3648.865,2.8075,3182.562,3718.2319,0.0,65290.2843,26762.3292,3651.6725
2026/3/13 1:00,505.5,638.451,8100,19299.0,5625.6625,0.0,3186.0,4336.0,0,62671.09,22124.4275,5625.6625,7978.0835,20238.7257,3623.1825,2.8475,3182.4395,3693.3623,0.0,63260.329,24541.688,3626.03
2026/3/13 2:00,480.0,536.157,8100,19299.5,6188.9375,0.0,3186.0,4336.0,0,61230.2175,20119.78,6188.9375,7994.3892,20771.5053,4044.875,2.6875,3180.5466,3690.5381,0.0,61622.1443,21937.6026,4047.5625
2026/3/13 3:00,370.375,480.897,8100,19296.75,7018.15,0.0,3186.0,4336.0,0,60021.7025,18084.8025,7018.15,8047.1841,20835.3474,4990.915,2.7475,3181.8567,3738.5885,0.0,60554.614,19757.9748,4993.6625
2026/3/13 4:00,399.0,425.868,8100,19296.75,8032.18,0.0,3186.0,4336.0,0,59527.9425,16577.0125,8032.18,8086.3558,20751.3734,6380.6375,2.785,3178.9158,3690.8989,0.0,59723.823,17632.8566,6383.4225
2026/3/13 5:00,385.5,394.247,8100,19298.0,9116.505,0.0,3186.0,4336.0,0,60010.725,15974.22,9116.505,8086.4387,20434.3744,8015.075,2.8925,3186.6932,3687.4711,0.0,60227.3105,16814.3656,8017.9675
2026/3/13 6:00,378.0,384.644,8100,21251.0,10015.7225,2.225,3186.0,4336.0,0,62627.8175,15736.87,10017.9475,8105.4411,21607.1635,9266.2025,2.71,3182.9491,3672.3692,0.0,63062.8943,17226.0589,9268.9125
2026/3/13 7:00,397.66,398.14,8100,25131.5,10673.2175,774.7175,3186.0,4311.0,0,67699.3775,15522.9425,11447.935,8095.9846,25053.5315,10257.73,588.1975,3183.6516,3648.9256,0.0,68030.0988,17202.078,10845.9275
2026/3/13 8:00,265.013,97.22,8100,25640.75,10929.2025,5437.6925,3186.0,4271.0,0,68681.6575,11117.0125,16366.895,8070.5657,25720.3925,10544.845,4455.83,3184.3029,3686.9765,0.0,68429.9285,12767.0159,15000.675
2026/3/13 9:00,100.0,-80.0,8100,23618.0,10341.36,11895.5975,3186.0,4238.5,0,66724.2275,5344.77,22236.9575,7922.4378,23652.1525,7868.7825,9446.6525,3186.3492,3698.4854,0.0,66355.2045,10580.3446,17315.435
2026/3/13 10:00,-75.0,-80.0,8100,21043.0,9354.23,16834.015,3186.0,4232.25,0,61022.9725,-1726.5225,26188.245,7848.285,20588.1052,5397.2325,11618.3825,3187.4242,3657.9897,0.0,59483.983,7186.5639,17015.615
2026/3/13 11:00,-75.0,-80.0,8100,19844.75,8929.0575,19727.59,3186.0,4213.5,0,60069.3775,-3931.52,28656.6475,7814.6946,19658.2378,4186.785,12500.87,3187.129,3638.8902,0.0,57885.1408,6898.5342,16687.655
2026/3/13 12:00,-75.0,-80.0,8100,19722.0,8894.2625,20691.09,3186.0,4193.5,0,58828.045,-5958.8075,29585.3525,7804.3543,19688.0397,4626.485,15079.325,3183.6856,3673.0219,0.0,55856.0588,1801.1473,19705.81
2026/3/13 13:00,-75.0,-80.0,8100,19721.5,8746.14,20298.2825,3186.0,4186.0,0,55182.39,-9055.5325,29044.4225,7785.9932,19700.5307,4848.9675,14014.1275,3185.9611,3687.1106,0.0,52621.6943,-600.9963,18863.095
2026/3/13 14:00,-75.0,-80.0,8100,19794.75,8600.0475,18334.32,3186.0,4187.25,0,57951.715,-4250.6525,26934.3675,7800.5541,19763.833,5680.97,12767.8375,3184.5892,3665.3433,0.0,57883.8023,5020.6752,18448.8075
2026/3/13 15:00,-66.625,223.06,8100,20594.0,8573.2475,14801.97,3186.0,4211.0,0,59850.6425,384.425,23375.2175,7874.6582,20267.0333,6425.1375,10782.8975,3186.4371,3618.2139,0.0,60880.049,8725.6715,17208.035
2026/3/13 16:00,22.705,493.377,8100,22151.5,8725.8575,10134.205,3186.0,4243.5,0,62402.4925,5861.43,18860.0625,7936.637,22118.7369,5867.7875,6868.825,3188.6269,3650.0719,0.0,65594.3738,15963.6886,12736.6125
2026/3/13 17:00,389.905,641.987,8100,24073.0,8943.9975,5099.7275,3186.0,4263.5,0,67809.2675,14143.0425,14043.725,8033.6522,23639.6059,5233.0275,2889.135,3185.2815,3690.8153,0.0,71480.81,24809.2926,8122.1625
2026/3/13 18:00,374.0,593.146,8100,26095.75,9305.935,1106.9025,3186.0,4291.0,0,72250.1,20164.5125,10412.8375,8095.5025,26219.782,4599.115,622.04,3183.5617,3654.6745,0.0,73710.1415,27335.4658,5221.155
2026/3/13 19:00,416.01,509.289,8100,25540.25,9972.435,6.42,3186.0,4328.5,0,75919.7925,24786.1875,9978.855,8086.3988,25583.7129,4891.545,-6.35,3183.1214,3697.8337,0.0,75857.0315,30420.7697,4885.195
2026/3/13 20:00,482.5,513.337,8100,24514.0,10594.3025,0.0,3186.0,4336.0,0,74439.4025,23709.1,10594.3025,8069.6107,24753.2805,5944.7675,2.3675,3188.5007,3726.4373,0.0,74425.3735,28740.4093,5947.135
2026/3/13 21:00,471.5,504.712,8100,23924.5,11042.57,0.0,3186.0,4336.0,0,73580.5575,22991.4875,11042.57,8097.5904,24120.4304,6727.5825,2.5175,3191.2617,3724.0849,0.0,73475.5462,27612.0788,6730.1
2026/3/13 22:00,410.5,612.258,8100,22647.0,11281.455,0.0,3186.0,4336.0,0,70879.765,21329.31,11281.455,8112.4265,22769.6965,6358.2325,2.56,3185.532,3715.3114,0.0,71080.371,26936.6121,6360.7925
2026/3/13 23:00,450.5,652.896,8100,21091.0,11061.48,0.0,3186.0,4336.0,0,68578.9175,20804.4375,11061.48,8093.4961,21209.8356,5928.835,2.97,3187.6664,3694.3886,0.0,69402.724,27285.5323,5931.805
2026/3/14 0:00,450.0,657.775,8100,19526.0,10229.905,0.0,3186.0,4336.0,0,64681.83,19303.925,10229.905,8042.3531,20977.4477,5231.465,3.1925,3185.0593,3688.2529,0.0,65670.8553,24543.0848,5234.6575
2026/3/14 1:00,400.0,387.32,8100,20104.0,7471.675,0.0,3186.0,4461.0,0,62544.2925,19221.6175,7471.675,8041.0088,20687.3083,4928.2,3.295,3183.7817,3662.4388,0.0,63208.5035,22702.4709,4931.495
2026/3/14 2:00,400.0,392.526,8100,19986.0,6491.9225,0.0,3186.0,4461.0,0,61079.58,18854.6575,6491.9225,8017.0009,20766.3286,4365.4375,3.2525,3188.0979,3623.0299,0.0,61740.6548,21777.5075,4368.69
2026/3/14 3:00,395.55,389.356,8100,19961.75,5752.695,0.0,3186.0,4461.0,0,59954.475,18493.03,5752.695,8024.0335,20727.9795,3860.335,3.2625,3182.1515,3677.3585,0.0,60559.5388,21084.4183,3863.5975
2026/3/14 4:00,397.0,380.014,8100,19889.5,5300.545,0.0,3186.0,4461.0,0,59341.94,18404.895,5300.545,8048.1542,20670.574,3561.84,3.1875,3186.8012,3739.6408,0.0,59921.9535,20711.7558,3565.0275
2026/3/14 5:00,400.0,375.761,8100,19729.25,5339.3075,0.0,3186.0,4461.0,0,59972.4975,19156.94,5339.3075,8045.5939,20804.7245,3315.6025,3.1425,3181.3683,3707.1976,0.0,60141.469,21083.8397,3318.745
2026/3/14 6:00,398.0,374.415,8100,21578.0,5748.0975,1.095,3186.0,4461.0,0,62303.3625,19229.17,5749.1925,8069.3443,21692.868,3818.45,3.17,3185.1822,3654.4071,0.0,62178.0675,21754.6459,3821.62
2026/3/14 7:00,398.0,353.578,8100,25131.25,6378.245,263.155,3186.0,4436.0,0,67449.035,19954.385,6641.4,8071.8151,25203.8249,5810.13,190.1325,3186.8147,3701.8628,0.0,65873.3765,19708.7965,6000.2625
2026/3/14 8:00,418.0,336.538,8100,25640.25,7080.2225,1440.845,3186.0,4396.0,0,73307.24,23463.9225,8521.0675,8013.0205,25770.5669,7354.5275,1200.085,3185.6242,3678.1524,0.0,70734.3825,21532.406,8554.6125
2026/3/14 9:00,600.0,327.254,8100,23617.0,7510.06,3278.035,3186.0,4363.5,0,77396.425,27341.83,10788.095,8010.0835,23670.6169,8419.62,3009.475,3186.9351,3655.2967,0.0,73842.435,23890.4078,11429.095
2026/3/14 10:00,600.0,328.385,8100,21041.75,7842.405,5126.4525,3186.0,4358.5,0,77073.985,27418.8775,12968.8575,8043.3869,21078.1449,9638.5675,4400.0925,3187.758,3627.4679,0.0,74314.028,24338.6103,14038.66
2026/3/14 11:00,600.0,338.521,8100,19845.0,8236.725,6412.5625,3186.0,4336.0,0,78355.3875,28239.1,14649.2875,8049.0397,19716.5787,10150.3625,4291.8525,3186.771,3632.0305,0.0,77815.315,28788.6801,14442.215
2026/3/14 12:00,600.0,342.173,8100,19722.0,8693.05,6887.17,3186.0,4316.0,0,76573.5875,25669.3675,15580.22,8056.7748,19753.566,10452.9275,4333.985,3184.2931,3661.5289,0.0,78199.2138,28756.1385,14786.9125
2026/3/14 13:00,580.0,340.996,8100,19722.0,9182.0875,6690.9475,3186.0,4311.0,0,73662.6525,22470.6175,15873.035,8054.6101,19825.6793,10440.405,4229.885,3184.4607,3662.0048,0.0,75362.931,25965.8861,14670.29
2026/3/14 14:00,600.0,372.06,8100,19794.0,9677.3025,5755.8975,3186.0,4313.5,0,76123.225,25296.525,15433.2,8102.9161,19806.3454,10544.8625,3690.755,3181.9771,3675.625,0.0,80037.6048,31035.1237,14235.6175
2026/3/14 15:00,578.5,373.747,8100,20592.75,9991.0275,4327.4375,3186.0,4336.0,0,76277.94,25744.725,14318.465,8134.8875,20506.0764,10707.4725,2664.7375,3182.5329,3674.2926,0.0,79850.3865,30980.3871,13372.21
2026/3/14 16:00,397.0,362.002,8100,22151.0,9965.71,2888.98,3186.0,4366.0,0,75270.7325,24613.0425,12854.69,8107.0736,22130.9759,10206.405,1776.1175,3184.5976,3639.8977,0.0,78563.584,29518.5167,11982.5225
2026/3/14 17:00,390.0,361.753,8100,24073.75,9608.9275,1558.6225,3186.0,4386.0,0,75709.155,24795.855,11167.55,8172.4848,23996.3558,9242.9175,964.6825,3186.8165,3654.3603,0.0,78467.0738,29249.4564,10207.6
2026/3/14 18:00,402.0,350.301,8100,26096.5,8977.3025,435.56,3186.0,4416.0,0,76406.3925,25195.03,9412.8625,8210.5095,26069.19,8094.915,284.2425,3184.2572,3676.4597,0.0,77409.7048,27890.1309,8379.1575
2026/3/14 19:00,422.0,361.402,8100,25540.5,8226.845,5.13,3186.0,4453.5,0,77532.655,28020.68,8231.975,8167.087,25575.3088,6833.4875,-6.935,3183.4853,3682.2355,0.0,77512.2785,30077.6094,6826.5525
2026/3/14 20:00,423.5,362.875,8100,24514.0,7496.21,0.0,3186.0,4461.0,0,75574.5025,27817.2925,7496.21,8117.9306,24652.159,5385.53,1.505,3185.7706,3651.7044,0.0,75571.5415,30576.9419,5387.035
2026/3/14 21:00,420.0,369.239,8100,23924.25,6722.6,0.0,3186.0,4461.0,0,74321.4625,27927.6125,6722.6,8075.7368,23918.5412,4142.04,1.4825,3184.5111,3670.8295,0.0,74114.5825,31121.4414,4143.5225
2026/3/14 22:00,420.0,366.799,8100,22648.0,5969.5825,0.0,3186.0,4461.0,0,71615.655,27251.0725,5969.5825,8090.7517,22707.2723,3474.3375,-2.925,3183.7923,3699.471,0.0,71404.049,30251.3492,3471.4125
2026/3/14 23:00,423.5,367.512,8100,21298.0,5343.955,0.0,3186.0,4461.0,0,69412.41,27023.455,5343.955,8095.2126,21148.2058,2937.42,2.0775,3185.9645,3696.0529,0.0,69520.591,30455.6577,2939.4975
2026/3/15 0:00,420.0,359.595,8100,19733.5,4962.6575,0.0,3186.0,4461.0,0,65486.63,25043.4725,4962.6575,8088.6301,19478.4396,3009.16,2.4275,3188.5604,3710.4157,0.0,65872.4333,28394.8,3011.5875
2026/3/15 1:00,486.0,432.78,8025,19432.0,4301.67,0.0,3186.0,4461.0,0,63736.37,24330.7,4301.67,8059.5069,19625.1232,3197.555,2.41,3187.0299,3704.5906,0.0,63515.6113,25739.3957,3199.965
2026/3/15 2:00,480.5,420.519,8025,19432.0,4480.645,0.0,3186.0,4461.0,0,62260.425,22675.78,4480.645,8096.2749,19606.14,3515.925,2.5675,3185.4642,3711.2742,0.0,61748.6253,23630.9795,3518.4925
2026/3/15 3:00,429.28,410.129,8025,19432.0,4532.2575,0.0,3186.0,4461.0,0,61055.685,21419.4275,4532.2575,8104.6633,19631.4384,3600.9175,2.4975,3187.3121,3718.3118,0.0,60616.4345,22371.2939,3603.415
2026/3/15 4:00,420.0,407.501,8025,19432.0,4495.7525,0.0,3186.0,4461.0,0,59981.925,20382.1725,4495.7525,8099.2462,19549.9249,3685.8825,2.44,3184.2784,3732.2941,0.0,60106.072,21852.0059,3688.3225
2026/3/15 5:00,424.0,408.657,8025,19432.0,4355.9525,0.0,3186.0,4461.0,0,60348.9075,20888.955,4355.9525,8095.0514,19554.7598,3697.4025,2.6025,3184.4263,3725.8183,0.0,60437.1603,22177.0995,3700.005
2026/3/15 6:00,417.5,410.075,8025,21137.5,4053.0525,1.2125,3186.0,4461.0,0,62684.42,21820.655,4054.265,8081.0992,21194.2376,3459.9075,2.5275,3185.7738,3713.3788,0.0,62237.8268,22600.9024,3462.435
2026/3/15 7:00,428.72,409.285,8025,24571.25,3647.1275,677.9175,3186.0,4436.0,0,65372.97,20829.675,4325.045,8102.2021,24588.3608,3083.505,523.2925,3184.3822,3675.0269,0.0,65335.7845,22179.015,3606.7975
2026/3/15 8:00,409.125,407.008,8025,25174.75,3118.4025,4720.3925,3186.0,4396.0,0,67532.2075,18911.6625,7838.795,8100.3301,25134.677,2610.93,3964.2,3185.6157,3697.1831,0.0,67660.6115,20967.6756,6575.13
2026/3/15 9:00,384.5,139.857,8025,23533.25,2454.5525,10666.4175,3186.0,4363.5,0,67333.5225,15104.8025,13120.97,8051.8763,23537.4173,1820.125,9625.7325,3184.8552,3691.1502,0.0,65611.2348,15700.0783,11445.8575
2026/3/15 10:00,116.577,-56.846,8025,21147.25,1892.255,15467.3275,3186.0,4358.5,0,63719.065,9642.7325,17359.5825,7930.6755,21175.4707,1155.8925,12599.3475,3184.4484,3649.5863,0.0,59716.7053,10021.2844,13755.24
2026/3/15 11:00,15.0,-41.174,8025,19936.75,1604.56,18627.9,3186.0,4336.0,0,63531.5225,7815.3125,20232.46,7846.6101,20027.6217,887.7375,13600.01,3186.0949,3623.5808,0.0,57975.953,8804.298,14487.7475
2026/3/15 12:00,49.0,28.677,8025,19814.0,1544.7625,20107.385,3186.0,4316.0,0,60954.025,3960.8775,21652.1475,7790.7445,19950.3859,1112.375,13608.6775,3185.8168,3606.5551,0.0,55480.9418,6226.387,14721.0525
2026/3/15 13:00,0.0,8.815,8025,19814.0,1591.5775,20173.395,3186.0,4311.0,0,57195.1725,94.2,21764.9725,7763.2809,19837.8547,1399.4075,12344.8925,3184.3815,3616.2398,0.0,51266.4445,3120.3876,13744.3
2026/3/15 14:00,0.0,-12.532,8025,19886.75,1632.695,19058.3775,3186.0,4313.5,0,59599.0975,3496.775,20691.0725,7780.6877,19853.065,1298.8075,12456.135,3185.2094,3622.8993,0.0,54724.3063,6527.5024,13754.9425
2026/3/15 15:00,31.0,-9.72,8025,20686.0,1595.245,16437.6,3186.0,4336.0,0,60318.7,6052.855,18032.845,7795.7755,20677.7751,1075.835,10831.6225,3182.8391,3655.0734,0.0,56332.1728,9113.2522,11907.4575
2026/3/15 16:00,86.5,-32.861,8025,22243.25,1493.16,12261.695,3186.0,4366.0,0,61828.8025,10253.6975,13754.855,7847.2885,22464.7819,1045.195,9605.0425,3185.1781,3662.2936,0.0,60539.1123,12729.3327,10650.2375
2026/3/15 17:00,414.5,479.498,8025,23979.25,1351.58,6567.3225,3186.0,4386.0,0,67188.235,19693.0825,7918.9025,7925.7179,23840.2453,990.17,5872.02,3186.7419,3690.0093,0.0,67610.3535,22105.4491,6862.19
2026/3/15 18:00,498.375,555.658,8025,25602.75,1343.7725,1489.775,3186.0,4416.0,0,72850.805,28787.5075,2833.5475,7998.7152,25535.8272,829.355,1081.3375,3185.7142,3693.5401,0.0,72511.4387,30186.9495,1910.6925
2026/3/15 19:00,606.5,543.741,8025,24906.0,1500.3675,7.8325,3186.0,4453.5,0,76065.105,33986.405,1508.2,7985.5668,24892.9077,801.9975,-4.2525,3184.0139,3660.6824,0.0,75833.7725,35312.8567,797.745
2026/3/15 20:00,400.5,547.586,8025,23949.75,1656.72,0.0,3186.0,4461.0,0,75082.125,33803.655,1656.72,7969.8459,23931.7413,854.1375,2.665,3182.9766,3692.6627,0.0,74958.3925,35324.3635,856.8025
2026/3/15 21:00,431.25,540.79,8025,23100.5,1754.385,0.0,3186.0,4461.0,0,74589.435,34062.55,1754.385,7971.9381,23141.096,737.92,2.7075,3184.3618,3694.3409,0.0,74461.289,35728.9247,740.6275
2026/3/15 22:00,499.725,557.659,8025,20381.0,1820.1625,0.0,3186.0,4461.0,0,71791.43,33918.2675,1820.1625,8011.2816,20578.3067,659.605,2.71,3184.1818,3682.2449,0.0,71484.456,35366.126,662.315
2026/3/15 23:00,550.373,551.611,8025,17343.0,1874.1075,0.0,3186.0,4461.0,0,69347.1425,34458.035,1874.1075,7989.9729,17651.3707,504.8725,3.19,3183.2872,3670.1439,0.0,68795.6578,35792.8206,508.0625
2026/3/16 0:00,541.54,559.15,8025,15154.0,1847.535,0.0,3186.0,4461.0,0,65080.2775,32406.7425,1847.535,7975.9465,15891.2988,631.42,3.3525,3183.6548,3647.2302,0.0,65044.089,33711.1862,634.7725
2026/3/16 1:00,455.0,469.639,8100,15015.75,1362.99,0.0,3186.0,4461.0,0,62450.915,30325.175,1362.99,7982.7096,15067.0724,604.5575,3.505,3184.1066,3771.1186,0.0,62712.152,32099.0823,608.0625
2026/3/16 2:00,449.5,421.387,8100,15015.25,1291.1425,0.0,3186.0,4461.0,0,60863.1375,28809.745,1291.1425,7987.6729,14972.3475,538.0125,3.29,3181.5277,3783.7465,0.0,61154.5013,30687.9042,541.3025
2026/3/16 3:00,441.0,395.06,8100,15014.75,1219.4375,0.0,3186.0,4461.0,0,59736.08,27754.8925,1219.4375,7991.0071,15048.7327,539.4325,3.1475,3182.2329,3762.502,0.0,60161.3123,29634.2576,542.58
2026/3/16 4:00,441.0,394.65,8100,15015.5,1152.4125,0.0,3186.0,4461.0,0,59319.705,27404.7925,1152.4125,8022.1295,14943.4223,396.905,3.065,3185.4736,3748.9364,0.0,59418.795,29118.8632,399.97
2026/3/16 5:00,441.0,401.108,8100,15015.5,1204.1675,0.0,3186.0,4461.0,0,59929.32,27962.6525,1204.1675,8014.7868,14981.4755,385.525,3.1675,3186.4071,3745.362,0.0,60146.9498,29830.2259,388.6925
2026/3/16 6:00,441.0,449.776,8100,16392.25,1324.3625,1.57,3186.0,4461.0,0,62706.985,29241.8025,1325.9325,7973.0558,16395.5229,553.57,3.0375,3182.9423,3773.3973,0.0,63163.3585,31281.8327,556.6075
2026/3/16 7:00,442.5,641.639,8100,19270.75,1457.8575,721.1725,3186.0,4436.0,0,68009.53,30837.75,2179.03,7950.2497,19352.3399,694.7675,449.29,3184.4752,3752.2499,0.0,68853.5985,33470.2263,1144.0575
2026/3/16 8:00,443.5,598.909,8100,19874.0,1523.365,4211.845,3186.0,4396.0,0,70281.42,28990.21,5735.21,7893.9261,19791.4688,734.7525,3224.395,3183.8022,3752.8566,0.0,72207.082,33625.8808,3959.1475
2026/3/16 9:00,402.75,549.38,8100,18436.25,1377.9375,9560.4525,3186.0,4363.5,0,70888.9475,25864.8075,10938.39,7861.7882,18322.7338,609.8675,8211.965,3187.8894,3768.4449,0.0,73107.8875,31145.1987,8821.8325
2026/3/16 10:00,292.92,351.257,8100,16414.75,1100.715,14460.4925,3186.0,4358.5,0,66523.4225,18902.965,15561.2075,7874.3191,16559.6418,279.8875,13709.5525,3180.1808,3773.8692,0.0,67213.5083,21836.0574,13989.44
2026/3/16 11:00,285.743,340.334,8100,15147.0,957.625,17940.7225,3186.0,4336.0,0,65635.6,15968.2525,18898.3475,7851.5236,15112.1824,288.0975,16950.84,3159.4371,3809.1241,0.0,64715.9183,17544.7136,17238.9375
2026/3/16 12:00,146.66,284.17,8100,14713.0,973.1425,19928.6675,3186.0,4316.0,0,62344.04,11127.23,20901.81,7805.0296,14673.0693,323.8725,18918.085,3137.8816,3715.749,0.0,60506.9855,11933.2985,19241.9575
2026/3/16 13:00,20.0,14.891,8100,14713.0,1035.27,20397.675,3186.0,4311.0,0,57733.93,5990.985,21432.945,7826.4122,14774.8541,394.465,18862.725,3137.7233,3712.9578,0.0,54919.5555,6210.4181,19257.19
2026/3/16 14:00,20.0,-80.0,8100,15004.0,1158.2375,19379.7975,3186.0,4313.5,0,59714.0525,8572.5175,20538.035,7776.2464,15096.1402,585.4125,17271.875,3134.184,3707.7952,0.0,57353.6682,9782.0149,17857.2875
2026/3/16 15:00,71.198,59.938,8100,15966.0,1382.58,16824.44,3186.0,4336.0,0,60542.495,10747.475,18207.02,7768.5009,15850.4726,905.5325,15778.47,3138.9748,3722.3196,0.0,59111.3923,11947.1219,16684.0025
2026/3/16 16:00,200.345,315.537,8100,17853.0,1727.2025,12619.0775,3186.0,4366.0,0,62507.6325,14656.3525,14346.28,7814.1169,17754.8106,1428.6375,12613.46,3153.9619,3702.8457,0.0,62577.7958,16109.9632,14042.0975
2026/3/16 17:00,407.5,366.614,8100,19600.25,2180.4,6861.29,3186.0,4386.0,0,67211.5725,22897.6325,9041.69,7887.4598,19489.7429,1879.105,6517.95,3170.6789,3697.057,0.0,68881.3713,26239.3777,8397.055
2026/3/16 18:00,458.625,481.352,8100,20343.5,2884.4325,1567.455,3186.0,4416.0,0,72866.68,32369.2925,4451.8875,7921.6159,20379.4778,2472.9975,1445.63,3179.2619,3720.8045,0.0,73524.819,34405.0314,3918.6275
2026/3/16 19:00,480.75,550.824,8100,19641.75,3966.78,12.72,3186.0,4453.5,0,77240.8,37880.05,3979.5,7945.8333,19646.3274,3179.91,-5.185,3185.1313,3732.4175,0.0,76905.1903,39220.7558,3174.725
2026/3/16 20:00,461.0,536.097,8100,18624.25,5168.315,0.0,3186.0,4461.0,0,75534.0175,35994.4525,5168.315,7935.5531,18646.6624,3713.87,2.8575,3182.6538,3732.8817,0.0,75496.741,38282.2625,3716.7275
2026/3/16 21:00,445.5,599.827,8100,18085.25,6057.685,0.0,3186.0,4461.0,0,74639.0875,34749.1525,6057.685,7908.6319,18048.1048,4192.425,3.005,3185.6531,3755.7675,0.0,74647.4998,37553.9125,4195.43
2026/3/16 22:00,440.0,555.81,8100,16786.0,6548.14,0.0,3186.0,4461.0,0,71824.0375,32742.8975,6548.14,7907.6953,16794.7678,4505.5525,3.0025,3183.9315,3748.9638,0.0,71949.0688,35805.1554,4508.555
2026/3/16 23:00,440.0,509.562,8100,15823.75,6758.9,0.0,3186.0,4461.0,0,69219.065,30889.415,6758.9,7890.5791,15734.7518,4600.1025,3.485,3182.9426,3771.5144,0.0,69837.5613,34654.1859,4603.5875
2026/3/17 0:00,422.5,386.802,8100,15027.75,6617.0275,0.0,3186.0,4461.0,0,65454.9025,28063.125,6617.0275,7858.4828,15168.7794,4528.58,3.73,3184.7768,3745.8642,0.0,65936.0055,31445.7923,4532.31
2026/3/17 1:00,445.5,392.403,7900,15015.75,6029.0925,0.0,3186.0,4461.0,0,63611.36,27019.5175,6029.0925,7859.1458,14824.7669,3892.0775,3.3775,3184.6237,3758.0475,0.0,63819.7695,30297.7306,3895.455
2026/3/17 2:00,435.0,379.504,7900,15015.25,5365.3025,0.0,3186.0,4461.0,0,62015.5225,26087.97,5365.3025,7893.5064,14826.819,3134.8225,3.4275,3184.5793,3761.3812,0.0,62321.0678,29516.5319,3138.25
2026/3/17 3:00,408.0,374.5,7900,15014.75,4849.7425,0.0,3186.0,4461.0,0,60954.475,25542.9825,4849.7425,7900.0696,14824.0432,2634.035,3.3725,3182.1655,3762.1886,0.0,61357.8683,29051.9939,2637.4075
2026/3/17 4:00,407.0,362.767,7900,15015.5,4552.285,0.0,3186.0,4461.0,0,60341.94,25227.155,4552.285,7912.3878,14809.6021,2661.3275,3.3475,3182.7757,3745.9205,0.0,60775.254,28459.8929,2664.675
2026/3/17 5:00,412.16,369.97,7900,15015.5,4407.9375,0.0,3186.0,4461.0,0,61000.4825,26030.045,4407.9375,7901.5475,14834.0836,2671.965,3.34,3185.8429,3695.0658,0.0,61285.0228,28993.178,2675.305
2026/3/17 6:00,419.4,384.243,7900,16392.25,4407.5025,1.7325,3186.0,4461.0,0,64000.8675,27652.3825,4409.235,7919.6878,16219.3715,2763.9025,3.0975,3183.1274,3712.7884,0.0,64271.616,30469.6409,2767.0
2026/3/17 7:00,447.5,415.829,7900,19270.75,4519.1175,828.0075,3186.0,4436.0,0,68765.98,28626.105,5347.125,7959.9734,18991.6623,2880.4775,668.38,3183.064,3741.108,0.0,69313.335,31888.6698,3548.8575
